PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,deck,num,side
7967_01,Earth,False,TRAPPIST-1e,21.0,False,False,False,False,False,False,False,G,1288.0,S
7968_01,Mars,False,TRAPPIST-1e,55.0,False,False,False,False,False,False,True,D,232.0,S
7970_01,Europa,False,55 Cancri e,18.0,False,False,False,False,False,False,True,C,258.0,P
7972_01,Europa,True,55 Cancri e,33.0,False,False,False,False,False,False,True,B,260.0,P
7972_02,Europa,False,TRAPPIST-1e,35.0,False,False,False,False,False,False,False,B,260.0,P
7973_01,Earth,True,TRAPPIST-1e,31.0,False,False,False,False,False,False,True,C,297.0,S
7974_01,Europa,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,C,259.0,P
7974_02,Europa,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,C,259.0,P
7976_01,Earth,True,PSO J318.5-22,13.0,False,False,False,False,False,False,True,G,1289.0,S
7981_01,Earth,False,TRAPPIST-1e,24.0,False,False,False,False,False,False,False,F,1652.0,P
7981_02,Earth,False,TRAPPIST-1e,22.0,False,False,False,False,False,False,False,G,1293.0,P
7982_01,Europa,True,TRAPPIST-1e,32.0,False,False,False,False,False,False,False,B,261.0,P
7982_02,Europa,True,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,B,261.0,P
7983_01,Europa,True,TRAPPIST-1e,53.0,False,False,False,False,False,False,True,F,427.0,S
7984_01,Mars,False,TRAPPIST-1e,4.0,False,False,False,False,False,False,True,F,1653.0,P
7984_02,Mars,True,TRAPPIST-1e,24.0,False,False,False,False,False,False,True,F,1653.0,P
7984_03,Mars,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,True,F,1653.0,P
7984_04,Mars,False,TRAPPIST-1e,1.0,False,False,False,False,False,False,True,F,1653.0,P
7985_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,F,1654.0,P
7986_01,Mars,False,TRAPPIST-1e,21.0,False,False,False,False,False,False,False,F,1655.0,P
7987_01,Mars,False,TRAPPIST-1e,40.0,False,False,False,False,False,False,False,D,248.0,P
7988_01,Europa,True,TRAPPIST-1e,49.0,False,False,False,False,False,False,True,B,313.0,S
7989_01,Earth,True,PSO J318.5-22,25.0,False,False,False,False,False,False,False,G,1290.0,S
7990_01,Earth,True,55 Cancri e,21.0,False,False,False,False,False,False,True,G,1294.0,P
7993_01,Europa,True,TRAPPIST-1e,40.0,False,False,False,False,False,False,True,A,96.0,S
7993_02,Europa,True,55 Cancri e,47.0,True,True,True,True,True,True,True,A,96.0,S
7994_01,Earth,False,PSO J318.5-22,25.0,False,False,False,False,False,False,False,G,1295.0,P
7995_01,Europa,True,TRAPPIST-1e,36.0,False,False,False,False,False,False,True,F,427.0,S
7996_01,Earth,False,TRAPPIST-1e,39.0,False,False,False,False,False,False,False,F,1657.0,P
7999_01,Europa,True,55 Cancri e,26.0,False,False,False,False,False,False,True,B,262.0,P
8000_01,Earth,False,TRAPPIST-1e,0.0,False,False,False,False,False,False,True,G,1292.0,S
8000_02,Earth,True,TRAPPIST-1e,14.0,False,False,False,False,False,False,True,G,1292.0,S
8003_01,Mars,False,TRAPPIST-1e,7.0,False,False,False,False,False,False,True,F,1659.0,P
8004_01,Mars,True,55 Cancri e,50.0,False,False,False,False,False,False,True,F,1527.0,S
8005_01,Earth,False,55 Cancri e,22.0,False,False,False,False,False,False,False,F,1528.0,S
8005_02,Earth,True,PSO J318.5-22,17.0,False,False,False,False,False,False,True,G,1293.0,S
8005_03,Earth,False,TRAPPIST-1e,35.0,False,False,False,False,False,False,False,F,1528.0,S
8006_01,Earth,False,TRAPPIST-1e,22.0,False,False,False,False,False,False,False,F,1529.0,S
8007_01,Earth,False,TRAPPIST-1e,26.0,False,False,False,False,False,False,False,G,1296.0,P
8007_02,Earth,False,PSO J318.5-22,24.0,False,False,False,False,False,False,True,E,517.0,P
8010_01,Europa,False,TRAPPIST-1e,59.0,False,False,False,False,False,False,True,C,300.0,S
8012_01,Mars,True,TRAPPIST-1e,24.0,False,False,False,False,False,False,True,F,1531.0,S
8012_02,Mars,False,TRAPPIST-1e,17.0,False,False,False,False,False,False,False,E,530.0,S
8012_03,Mars,True,TRAPPIST-1e,28.0,False,False,False,False,False,False,True,F,1531.0,S
8014_01,Earth,True,TRAPPIST-1e,38.0,False,False,False,False,False,False,True,G,1294.0,S
8015_01,Europa,False,TRAPPIST-1e,2.0,False,False,False,False,False,False,True,B,315.0,S
8015_02,Europa,False,TRAPPIST-1e,36.0,False,False,False,False,False,False,False,B,315.0,S
8015_03,Europa,True,55 Cancri e,32.0,False,False,False,False,False,False,True,B,315.0,S
8016_01,Earth,False,TRAPPIST-1e,15.0,False,False,False,False,False,False,False,E,531.0,S
8018_01,Earth,False,TRAPPIST-1e,54.0,False,False,False,False,False,False,False,F,1532.0,S
8019_01,Mars,True,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,F,1660.0,P
8020_01,Earth,False,TRAPPIST-1e,22.0,False,False,False,False,False,False,False,F,1661.0,P
8021_01,Earth,True,TRAPPIST-1e,23.0,False,False,False,False,False,False,False,G,1298.0,P
8023_01,Europa,False,TRAPPIST-1e,14.0,False,False,False,False,False,False,True,D,249.0,P
8023_02,Europa,True,TRAPPIST-1e,26.0,False,False,False,False,False,False,True,D,249.0,P
8024_01,Earth,False,TRAPPIST-1e,73.0,False,False,False,False,False,False,False,F,1533.0,S
8025_01,Europa,False,TRAPPIST-1e,29.0,False,False,False,False,False,False,True,B,263.0,P
8026_01,Mars,True,TRAPPIST-1e,29.0,False,False,False,False,False,False,True,F,1534.0,S
8027_01,Earth,False,TRAPPIST-1e,12.0,False,False,False,False,False,False,False,G,1297.0,S
8027_02,Earth,False,55 Cancri e,27.0,False,False,False,False,False,False,False,F,1535.0,S
8029_01,Earth,False,TRAPPIST-1e,31.0,False,False,False,False,False,False,False,G,1298.0,S
8030_01,Earth,True,PSO J318.5-22,26.0,False,False,False,False,False,False,False,G,1299.0,S
8031_01,Europa,True,55 Cancri e,35.0,False,False,False,False,False,False,True,D,250.0,P
8032_01,Europa,True,TRAPPIST-1e,25.0,False,False,False,False,False,False,True,A,85.0,P
8032_02,Europa,True,TRAPPIST-1e,40.0,False,False,False,False,False,False,True,A,85.0,P
8034_01,Mars,True,TRAPPIST-1e,18.0,False,False,False,False,False,False,False,E,532.0,S
8034_02,Mars,False,TRAPPIST-1e,52.0,False,False,False,False,False,False,False,E,532.0,S
8035_01,Mars,True,TRAPPIST-1e,35.0,False,False,False,False,False,False,True,F,1536.0,S
8036_01,Earth,False,TRAPPIST-1e,51.0,False,False,False,False,False,False,False,F,1537.0,S
8036_02,Earth,False,TRAPPIST-1e,35.0,False,False,False,False,False,False,False,F,1537.0,S
8037_01,Earth,False,TRAPPIST-1e,14.0,False,False,False,False,False,False,False,F,1538.0,S
8038_01,Europa,True,55 Cancri e,27.0,False,False,False,False,False,False,True,C,301.0,S
8038_02,Europa,True,55 Cancri e,26.0,False,False,False,False,False,False,True,C,301.0,S
8042_01,Earth,True,55 Cancri e,21.0,False,False,False,False,False,False,False,G,1299.0,P
8043_01,Europa,False,55 Cancri e,45.0,False,False,False,False,False,False,True,A,97.0,S
8043_02,Europa,False,TRAPPIST-1e,29.0,False,False,False,False,False,False,True,A,97.0,S
8043_03,Europa,False,TRAPPIST-1e,39.0,True,True,True,True,True,True,True,A,97.0,S
8043_04,Europa,True,55 Cancri e,37.0,False,False,False,False,False,False,True,A,97.0,S
8046_01,Earth,True,PSO J318.5-22,22.0,False,False,False,False,False,False,True,G,1300.0,P
8049_01,Earth,False,TRAPPIST-1e,22.0,False,False,False,False,False,False,False,G,1301.0,P
8050_01,Earth,False,PSO J318.5-22,30.0,False,False,False,False,False,False,False,G,1300.0,S
8050_02,Earth,True,TRAPPIST-1e,1.0,False,False,False,False,False,False,True,F,427.0,S
8050_03,Earth,True,PSO J318.5-22,0.0,False,False,False,False,False,False,True,G,1300.0,S
8052_01,Earth,False,TRAPPIST-1e,9.0,False,False,False,False,False,False,False,G,1302.0,S
8052_02,Earth,False,PSO J318.5-22,18.0,False,False,False,False,False,False,False,G,1302.0,S
8053_01,Mars,False,TRAPPIST-1e,29.0,False,False,False,False,False,False,False,F,1663.0,P
8054_01,Mars,False,55 Cancri e,52.0,False,False,False,False,False,False,False,F,1540.0,S
8055_01,Earth,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,E,533.0,S
8056_01,Europa,False,TRAPPIST-1e,54.0,False,False,False,False,False,False,False,C,262.0,P
8056_02,Europa,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,True,C,262.0,P
8057_01,Europa,True,TRAPPIST-1e,65.0,False,False,False,False,False,False,True,B,267.0,P
8057_02,Europa,True,55 Cancri e,26.0,False,False,False,False,False,False,True,B,267.0,P
8058_01,Earth,False,TRAPPIST-1e,29.0,False,False,False,False,False,False,False,F,1664.0,P
8059_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,G,1302.0,P
8060_01,Mars,False,TRAPPIST-1e,39.0,False,False,False,False,False,False,False,F,1541.0,S
8060_02,Mars,True,TRAPPIST-1e,37.0,False,False,False,False,False,False,True,F,1541.0,S
8063_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,F,1543.0,S
8064_01,Mars,True,TRAPPIST-1e,40.0,False,False,False,False,False,False,True,F,427.0,S
8064_02,Mars,False,TRAPPIST-1e,0.0,False,False,False,False,False,False,True,E,534.0,S
8064_03,Mars,True,TRAPPIST-1e,33.0,False,False,False,False,False,False,False,E,534.0,S
8066_01,Mars,True,TRAPPIST-1e,23.0,False,False,False,False,False,False,True,F,1544.0,S
8067_01,Earth,False,55 Cancri e,32.0,False,False,False,False,False,False,False,F,1666.0,P
8068_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,F,1545.0,S
8069_01,Europa,True,55 Cancri e,60.0,False,False,False,False,False,False,True,D,234.0,S
8071_01,Earth,False,TRAPPIST-1e,53.0,False,False,False,False,False,False,True,F,1546.0,S
8072_01,Europa,True,TRAPPIST-1e,26.0,False,False,False,False,False,False,True,D,236.0,S
8072_02,Europa,False,55 Cancri e,35.0,False,False,False,False,False,False,False,D,236.0,S
8075_01,Earth,False,55 Cancri e,19.0,False,False,False,False,False,False,False,F,1547.0,S
8076_01,Europa,False,55 Cancri e,43.0,False,False,False,False,False,False,False,C,263.0,P
8076_02,Europa,False,55 Cancri e,29.0,False,False,False,False,False,False,False,C,263.0,P
8077_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,G,1304.0,P
8078_01,Earth,False,TRAPPIST-1e,19.0,False,False,False,False,False,False,False,F,1667.0,P
8079_01,Earth,False,PSO J318.5-22,21.0,False,False,False,False,False,False,True,F,1548.0,S
8081_01,Europa,False,55 Cancri e,39.0,False,False,False,False,False,False,True,D,251.0,P
8082_01,Earth,True,TRAPPIST-1e,12.0,False,False,False,False,False,False,False,G,1305.0,P
8082_02,Earth,False,55 Cancri e,20.0,False,False,False,False,False,False,True,F,1668.0,P
8083_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,False,F,1669.0,P
8084_01,Europa,False,TRAPPIST-1e,31.0,False,False,False,False,False,False,False,C,264.0,P
8085_01,Earth,False,PSO J318.5-22,35.0,False,False,False,False,False,False,False,F,1549.0,S
8086_01,Earth,True,PSO J318.5-22,44.0,False,False,False,False,False,False,True,G,1306.0,P
8087_01,Europa,False,TRAPPIST-1e,62.0,False,False,False,False,False,False,True,B,268.0,P
8088_01,Mars,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,False,E,521.0,P
8088_02,Mars,False,TRAPPIST-1e,23.0,True,True,True,True,True,True,False,F,1670.0,P
8089_01,Earth,False,TRAPPIST-1e,19.0,False,False,False,False,False,False,True,F,1671.0,P
8091_01,Earth,False,TRAPPIST-1e,29.0,False,False,False,False,False,False,False,F,1672.0,P
8092_01,Europa,False,TRAPPIST-1e,31.0,False,False,False,False,False,False,True,D,238.0,S
8092_02,Europa,True,55 Cancri e,33.0,True,True,True,True,True,True,True,D,238.0,S
8092_03,Europa,False,TRAPPIST-1e,41.0,False,False,False,False,False,False,False,D,238.0,S
8094_01,Europa,False,TRAPPIST-1e,60.0,False,False,False,False,False,False,True,C,265.0,P
8097_01,Europa,True,TRAPPIST-1e,41.0,False,False,False,False,False,False,True,B,317.0,S
8098_01,Europa,False,TRAPPIST-1e,69.0,True,True,True,True,True,True,False,B,269.0,P
8098_02,Europa,False,55 Cancri e,44.0,False,False,False,False,False,False,True,B,269.0,P
8098_03,Europa,True,55 Cancri e,18.0,False,False,False,False,False,False,True,B,269.0,P
8098_04,Europa,False,55 Cancri e,26.0,False,False,False,False,False,False,True,B,269.0,P
8102_01,Earth,False,TRAPPIST-1e,30.0,False,False,False,False,False,False,False,F,1674.0,P
8103_01,Mars,False,TRAPPIST-1e,34.0,False,False,False,False,False,False,False,F,1675.0,P
8105_01,Earth,False,PSO J318.5-22,18.0,False,False,False,False,False,False,False,F,1677.0,P
8106_01,Earth,True,55 Cancri e,49.0,False,False,False,False,False,False,True,G,1306.0,S
8107_01,Earth,False,PSO J318.5-22,71.0,False,False,False,False,False,False,False,F,1678.0,P
8108_01,Earth,False,PSO J318.5-22,19.0,False,False,False,False,False,False,False,F,1552.0,S
8112_01,Earth,False,PSO J318.5-22,23.0,False,False,False,False,False,False,False,F,1553.0,S
8115_01,Europa,True,TRAPPIST-1e,31.0,False,False,False,False,False,False,True,B,318.0,S
8115_02,Europa,True,TRAPPIST-1e,40.0,False,False,False,False,False,False,True,B,318.0,S
8116_01,Mars,False,55 Cancri e,28.0,False,False,False,False,False,False,False,D,252.0,P
8117_01,Europa,True,TRAPPIST-1e,17.0,False,False,False,False,False,False,True,B,319.0,S
8117_02,Europa,False,TRAPPIST-1e,24.0,False,False,False,False,False,False,False,B,319.0,S
8117_03,Europa,True,55 Cancri e,54.0,False,False,False,False,False,False,True,B,319.0,S
8118_01,Earth,True,TRAPPIST-1e,21.0,False,False,False,False,False,False,False,G,1310.0,P
8119_01,Earth,True,55 Cancri e,2.0,False,False,False,False,False,False,False,F,1555.0,S
8119_02,Earth,False,55 Cancri e,20.0,False,False,False,False,False,False,True,F,1555.0,S
8119_03,Earth,False,55 Cancri e,20.0,False,False,False,False,False,False,False,F,1555.0,S
8120_01,Europa,False,55 Cancri e,36.0,False,False,False,False,False,False,True,D,253.0,P
8121_01,Earth,True,TRAPPIST-1e,25.0,False,False,False,False,False,False,True,G,1311.0,P
8122_01,Europa,False,55 Cancri e,58.0,False,False,False,False,False,False,False,C,302.0,S
8122_02,Europa,False,TRAPPIST-1e,37.0,False,False,False,False,False,False,True,C,302.0,S
8122_03,Europa,False,TRAPPIST-1e,26.0,False,False,False,False,False,False,False,C,302.0,S
8123_01,Earth,True,TRAPPIST-1e,45.0,False,False,False,False,False,False,False,G,1312.0,P
8124_01,Earth,False,TRAPPIST-1e,44.0,False,False,False,False,False,False,False,F,1681.0,P
8128_01,Mars,True,TRAPPIST-1e,24.0,False,False,False,False,False,False,True,F,1682.0,P
8129_01,Earth,True,55 Cancri e,13.0,False,False,False,False,False,False,True,F,427.0,S
8129_02,Earth,False,TRAPPIST-1e,4.0,False,False,False,False,False,False,True,G,1313.0,P
8129_03,Earth,False,TRAPPIST-1e,24.0,False,False,False,False,False,False,False,F,1683.0,P
8129_04,Earth,False,55 Cancri e,27.0,False,False,False,False,False,False,False,F,1683.0,P
8129_05,Earth,False,TRAPPIST-1e,39.0,False,False,False,False,False,False,False,E,522.0,P
8130_01,Earth,True,TRAPPIST-1e,23.0,False,False,False,False,False,False,False,G,1308.0,S
8130_02,Earth,False,55 Cancri e,4.0,False,False,False,False,False,False,False,G,1308.0,S
8130_03,Earth,True,TRAPPIST-1e,0.0,False,False,False,False,False,False,False,G,1308.0,S
8131_01,Mars,True,TRAPPIST-1e,22.0,False,False,False,False,False,False,True,F,1557.0,S
8133_01,Mars,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,D,254.0,P
8135_01,Europa,True,TRAPPIST-1e,22.0,False,False,False,False,False,False,True,C,267.0,P
8136_01,Europa,True,55 Cancri e,26.0,False,False,False,False,False,False,True,C,268.0,P
8136_02,Europa,False,TRAPPIST-1e,60.0,False,False,False,False,False,False,False,C,268.0,P
8137_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,False,G,1314.0,P
8138_01,Earth,True,55 Cancri e,20.0,False,False,False,False,False,False,False,G,1315.0,P
8139_01,Earth,False,TRAPPIST-1e,25.0,False,False,False,False,False,False,True,E,523.0,P
8140_01,Earth,True,PSO J318.5-22,24.0,False,False,False,False,False,False,True,G,1309.0,S
8141_01,Earth,True,TRAPPIST-1e,38.0,False,False,False,False,False,False,True,G,1310.0,S
8143_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,F,1558.0,S
8144_01,Europa,True,55 Cancri e,45.0,False,False,False,False,False,False,True,B,270.0,P
8144_02,Europa,False,TRAPPIST-1e,13.0,False,False,False,False,False,False,False,B,270.0,P
8144_03,Europa,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,True,B,270.0,P
8144_04,Europa,False,TRAPPIST-1e,5.0,False,False,False,False,False,False,True,B,270.0,P
8147_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,G,1317.0,P
8147_02,Earth,True,TRAPPIST-1e,2.0,False,False,False,False,False,False,True,F,427.0,S
8147_03,Earth,False,TRAPPIST-1e,42.0,False,False,False,False,False,False,False,G,1317.0,P
8147_04,Earth,False,55 Cancri e,0.0,False,False,False,False,False,False,True,G,1317.0,P
8148_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,False,G,1318.0,P
8149_01,Earth,True,PSO J318.5-22,26.0,False,False,False,False,False,False,False,G,1319.0,P
8150_01,Mars,True,55 Cancri e,3.0,False,False,False,False,False,False,True,E,539.0,S
8150_02,Mars,True,PSO J318.5-22,49.0,False,False,False,False,False,False,True,E,539.0,S
8150_03,Mars,False,TRAPPIST-1e,19.0,False,False,False,False,False,False,False,E,539.0,S
8152_01,Earth,True,TRAPPIST-1e,19.0,False,False,False,False,False,False,False,G,1312.0,S
8153_01,Earth,True,TRAPPIST-1e,15.0,False,False,False,False,False,False,False,G,1320.0,P
8156_01,Earth,False,PSO J318.5-22,53.0,False,False,False,False,False,False,False,G,1321.0,P
8157_01,Earth,False,TRAPPIST-1e,0.0,False,False,False,False,False,False,True,G,1313.0,S
8157_02,Earth,False,55 Cancri e,39.0,False,False,False,False,False,False,False,F,1560.0,S
8157_03,Earth,False,TRAPPIST-1e,45.0,False,False,False,False,False,False,False,G,1313.0,S
8157_04,Earth,True,TRAPPIST-1e,10.0,False,False,False,False,False,False,True,G,1313.0,S
8157_05,Earth,False,55 Cancri e,1.0,False,False,False,False,False,False,True,G,1313.0,S
8157_06,Earth,False,TRAPPIST-1e,9.0,False,False,False,False,False,False,True,G,1313.0,S
8158_01,Mars,False,TRAPPIST-1e,40.0,False,False,False,False,False,False,False,F,1686.0,P
8159_01,Earth,False,TRAPPIST-1e,26.0,False,False,False,False,False,False,False,F,1687.0,P
8161_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,False,F,1688.0,P
8162_01,Europa,False,TRAPPIST-1e,47.0,False,False,False,False,False,False,False,E,524.0,P
8164_01,Earth,False,TRAPPIST-1e,31.0,False,False,False,False,False,False,False,G,1314.0,S
8165_01,Mars,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,E,525.0,P
8167_01,Earth,True,PSO J318.5-22,23.0,False,False,False,False,False,False,True,G,1315.0,S
8168_01,Earth,False,55 Cancri e,32.0,False,False,False,False,False,False,False,F,1561.0,S
8168_02,Earth,False,TRAPPIST-1e,32.0,False,False,False,False,False,False,False,F,1561.0,S
8168_03,Earth,False,TRAPPIST-1e,21.0,False,False,False,False,False,False,False,F,1561.0,S
8168_04,Earth,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,F,1561.0,S
8168_05,Earth,False,TRAPPIST-1e,22.0,False,False,False,False,False,False,False,G,1316.0,S
8168_06,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,G,1316.0,S
8168_07,Earth,True,PSO J318.5-22,28.0,False,False,False,False,False,False,True,G,1316.0,S
8168_08,Earth,True,TRAPPIST-1e,38.0,False,False,False,False,False,False,True,G,1316.0,S
8171_01,Earth,False,TRAPPIST-1e,46.0,False,False,False,False,False,False,False,F,1690.0,P
8173_01,Europa,False,TRAPPIST-1e,44.0,False,False,False,False,False,False,True,C,304.0,S
8175_01,Europa,True,TRAPPIST-1e,38.0,False,False,False,False,False,False,True,C,305.0,S
8176_01,Europa,False,55 Cancri e,28.0,False,False,False,False,False,False,False,A,98.0,S
8177_01,Earth,False,TRAPPIST-1e,31.0,False,False,False,False,False,False,False,G,1317.0,S
8178_01,Earth,True,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,G,1318.0,S
8182_01,Earth,False,PSO J318.5-22,18.0,False,False,False,False,False,False,False,F,1564.0,S
8186_01,Earth,False,55 Cancri e,4.0,False,False,False,False,False,False,True,G,1319.0,S
8186_02,Earth,True,PSO J318.5-22,0.0,False,False,False,False,False,False,True,G,1319.0,S
8186_03,Earth,False,TRAPPIST-1e,0.0,False,False,False,False,False,False,False,G,1319.0,S
8186_04,Earth,True,PSO J318.5-22,23.0,False,False,False,False,False,False,False,G,1319.0,S
8189_01,Europa,False,TRAPPIST-1e,35.0,False,False,False,False,False,False,False,C,271.0,P
8190_01,Europa,True,55 Cancri e,43.0,False,False,False,False,False,False,True,B,320.0,S
8191_01,Earth,False,PSO J318.5-22,18.0,False,False,False,False,False,False,False,G,1320.0,S
8192_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,False,F,1566.0,S
8194_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,F,1567.0,S
8197_01,Earth,False,55 Cancri e,49.0,False,False,False,False,False,False,False,F,1693.0,P
8199_01,Earth,False,TRAPPIST-1e,19.0,False,False,False,False,False,False,False,G,1329.0,P
8200_01,Earth,True,PSO J318.5-22,22.0,False,False,False,False,False,False,True,G,1330.0,P
8202_01,Europa,False,TRAPPIST-1e,4.0,False,False,False,False,False,False,True,C,306.0,S
8202_02,Europa,False,TRAPPIST-1e,0.0,False,False,False,False,False,False,True,C,306.0,S
8202_03,Earth,True,TRAPPIST-1e,27.0,False,False,False,False,False,False,True,C,306.0,S
8202_04,Europa,False,TRAPPIST-1e,39.0,False,False,False,False,False,False,True,C,306.0,S
8202_05,Europa,False,55 Cancri e,36.0,False,False,False,False,False,False,False,C,306.0,S
8202_06,Europa,True,TRAPPIST-1e,53.0,False,False,False,False,False,False,True,C,306.0,S
8203_01,Europa,False,55 Cancri e,23.0,False,False,False,False,False,False,False,C,307.0,S
8203_02,Europa,True,TRAPPIST-1e,24.0,False,False,False,False,False,False,True,C,307.0,S
8204_01,Europa,False,TRAPPIST-1e,25.0,False,False,False,False,False,False,False,E,541.0,S
8204_02,Europa,False,TRAPPIST-1e,30.0,False,False,False,False,False,False,False,E,541.0,S
8205_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,G,1331.0,P
8207_01,Mars,True,TRAPPIST-1e,40.0,False,False,False,False,False,False,True,F,1695.0,P
8208_01,Earth,True,PSO J318.5-22,18.0,False,False,False,False,False,False,True,G,1322.0,S
8209_01,Earth,False,TRAPPIST-1e,57.0,False,False,False,False,False,False,True,G,1332.0,P
8210_01,Mars,False,TRAPPIST-1e,47.0,False,False,False,False,False,False,False,D,241.0,S
8211_01,Earth,True,55 Cancri e,26.0,False,False,False,False,False,False,True,G,1323.0,S
8212_01,Earth,False,PSO J318.5-22,29.0,False,False,False,False,False,False,False,F,1569.0,S
8213_01,Earth,False,TRAPPIST-1e,32.0,False,False,False,False,False,False,False,G,1333.0,P
8214_01,Europa,True,TRAPPIST-1e,30.0,False,False,False,False,False,False,True,D,242.0,S
8216_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,G,1334.0,P
8217_01,Earth,False,TRAPPIST-1e,49.0,False,False,False,False,False,False,False,F,1570.0,S
8218_01,Europa,True,TRAPPIST-1e,33.0,False,False,False,False,False,False,True,B,272.0,P
8219_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,False,G,1335.0,P
8220_01,Europa,False,TRAPPIST-1e,29.0,False,False,False,False,False,False,True,A,99.0,S
8221_01,Mars,True,TRAPPIST-1e,34.0,False,False,False,False,False,False,True,F,1696.0,P
8222_01,Mars,False,TRAPPIST-1e,43.0,False,False,False,False,False,False,False,D,257.0,P
8222_02,Mars,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,True,F,1697.0,P
8224_01,Earth,True,TRAPPIST-1e,31.0,False,False,False,False,False,False,False,G,1325.0,S
8225_01,Mars,False,TRAPPIST-1e,15.0,False,False,False,False,False,False,False,F,427.0,S
8226_01,Mars,True,TRAPPIST-1e,3.0,False,False,False,False,False,False,True,F,1572.0,S
8226_02,Mars,True,TRAPPIST-1e,37.0,False,False,False,False,False,False,True,F,1572.0,S
8226_03,Mars,True,TRAPPIST-1e,1.0,False,False,False,False,False,False,True,F,1572.0,S
8227_01,Earth,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,True,E,527.0,P
8229_01,Earth,True,TRAPPIST-1e,15.0,False,False,False,False,False,False,True,G,1336.0,P
8231_01,Earth,False,TRAPPIST-1e,33.0,False,False,False,False,False,False,True,G,1327.0,S
8231_02,Earth,False,TRAPPIST-1e,65.0,False,False,False,False,False,False,False,G,1327.0,S
8232_01,Earth,False,TRAPPIST-1e,19.0,False,False,False,False,False,False,False,F,1574.0,S
8233_01,Earth,False,TRAPPIST-1e,30.0,False,False,False,False,False,False,False,F,1575.0,S
8233_02,Earth,False,TRAPPIST-1e,37.0,False,False,False,False,False,False,False,F,1575.0,S
8235_01,Earth,False,TRAPPIST-1e,15.0,False,False,False,False,False,False,False,F,1576.0,S
8237_01,Earth,False,TRAPPIST-1e,19.0,False,False,False,False,False,False,False,F,1577.0,S
8238_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,False,F,1578.0,S
8238_02,Earth,True,55 Cancri e,19.0,False,False,False,False,False,False,False,G,1328.0,S
8239_01,Earth,False,55 Cancri e,21.0,False,False,False,False,False,False,False,F,1579.0,S
8242_01,Earth,False,TRAPPIST-1e,20.0,False,False,False,False,False,False,True,G,1330.0,S
8243_01,Earth,False,TRAPPIST-1e,18.0,False,False,False,False,False,False,False,G,1331.0,S
8244_01,Earth,False,TRAPPIST-1e,27.0,False,False,False,False,False,False,False,G,1337.0,P
8247_01,Europa,False,TRAPPIST-1e,23.0,False,False,False,False,False,False,True,D,258.0,P
8248_01,Earth,True,TRAPPIST-1e,25.0,False,False,False,False,False,False,False,G,1339.0,P
8248_02,Earth,False,PSO J318.5-22,72.0,False,False,False,False,False,False,False,G,1339.0,P
8251_01,Earth,True,TRAPPIST-1e,35.0,False,False,False,False,False,False,True,G,1332.0,S
8252_01,Earth,False,55 Cancri e,29.0,False,False,False,False,False,False,False,F,1699.0,P
8252_02,Earth,False,TRAPPIST-1e,11.0,False,False,False,False,False,False,False,G,1341.0,P
8252_03,Earth,True,TRAPPIST-1e,7.0,False,False,False,False,False,False,False,G,1341.0,P
8254_01,Mars,True,TRAPPIST-1e,27.0,False,False,False,False,False,False,True,F,1700.0,P
8255_01,Earth,False,TRAPPIST-1e,28.0,False,False,False,False,False,False,False,G,1333.0,S
